"","tree","year","jenkins.pine","nt.piaz","nt.pine","nt.pipo","nt.vcnp","nt.pine.dom"
"2960","VLF069",1957,88.0227664622265,90.3257152878257,99.0620257415289,111.822753976161,117.608884707051,109.53875400402
"2961","VLF070",1957,29.69145696309,28.8526432256089,31.4011310861491,34.2493568022934,36.6053994215773,33.7150395529542
"2962","VLF072",1957,151.377365689533,159.610274828781,175.718631019207,201.775035528029,210.523575170519,197.170868824843
"2963","VLF073",1957,18.3553417891426,17.4121037578281,18.885804659799,20.2883175992572,21.8387056069532,20.0152437484869
"2964","VLF074",1957,141.067025028364,148.222250303736,163.101282510435,186.876743152665,195.179410051119,182.669761119452
"2965","VLF075",1957,119.977346730435,125.090063002073,137.497144641978,156.776149700953,164.114330081742,153.353282674742
"2966","VLF101",1957,129.198574810746,135.244956627164,148.743567344549,170.031097761501,177.777797498064,166.258268362265
"2967","VLF102",1957,218.964185745773,235.182573307818,259.593912027206,301.58309782926,312.946549586368,294.210459315996
"2968","VLF104",1957,156.735782047111,165.658383192905,182.439950545913,209.819010522311,218.756355363241,204.985386262596
"2969","VLF105",1957,174.940048823199,185.797790969976,204.758450253605,236.199006568896,245.912917164311,230.65836315011
"2970","VLF106",1957,233.467910787952,251.580020329452,277.82123389334,323.424014952699,335.286957355433,315.424480710879
"2971","VLF107",1957,105.662508806088,109.439802516543,120.182399394493,136.462314707637,143.129497930262,133.562826122929
"2972","VLF108",1957,194.621173905712,207.889497101796,229.290653484892,265.46214122996,275.90870441524,259.099949992679
"2973","VLF109",1957,214.425267910663,230.066993913354,253.909959306128,294.785675208798,305.987267659657,287.606283669483
"2974","VLF112",1957,113.833994603297,118.356197939198,130.044382025543,148.01823466503,155.074024646361,144.822999832306
"2975","VLF113",1957,116.281893441558,121.008081512466,132.974507478168,151.435969454098,158.614282610288,148.155452599295
"2976","VLF114",1957,NA,NA,NA,NA,NA,NA
"2977","VLF115",1957,NA,NA,NA,NA,NA,NA
"2978","VLF116",1957,48.3629843540241,48.1596650406524,52.594443457573,58.2557398325865,61.8156987347613,57.2206479166965
"2979","VLF117",1957,16.3916641857367,15.4614315173929,16.7566357761258,17.9368191777285,19.3398372739833,17.7044431960474
"2980","VLF118",1957,84.8995643516925,86.9928859711952,95.3873307638283,107.577113609419,113.191415606828,105.393417746401
"2981","VLF119",1957,67.9467713489708,68.8240919197605,75.3425615231477,84.3538016760727,89.0595782961879,82.7277755477012
"2982","VLF120",1957,73.495212166536,74.737453044957,81.8613537065766,91.8796871758304,96.8928257190059,90.0766523589782
"2983","VLF121",1957,144.642191489545,152.178381640284,167.485610469849,192.059667769516,200.514552096324,187.713673905302
"2984","VLF122",1957,84.2413045038316,86.2714698776318,94.5889388831673,106.639203728737,112.223102370566,104.479836162116
"2985","VLF123",1957,334.557657041842,367.068100271647,406.386579305115,478.497286755646,493.417341844315,465.904541305153
"2986","VLF124",1957,NA,NA,NA,NA,NA,NA
"2987","VLF125",1957,NA,NA,NA,NA,NA,NA
"2988","VLF126",1957,49.9844522235896,49.8566271436974,54.4603552034846,60.38535809668,64.0442225797077,59.3035913084208
"2989","VLF127",1957,288.044444025398,313.660045616642,346.888508831692,406.503258857765,420.113105037428,396.074667368193
"2990","VLF128",1957,156.253371653513,165.013814070948,181.708271468878,208.862245268548,217.815764141868,204.067077318135
"2991","VLF129",1957,138.677709245578,145.583889598469,160.178222901746,183.425833834796,191.62494473044,179.310771876097
"2992","VLF130",1957,168.959231051104,179.132238597455,197.364004429194,227.418252609293,236.893301299517,222.118617218007
"2993","VLF131",1957,85.976898146917,88.1194423664395,96.625822790382,108.98921318201,114.669856527947,106.774795853935
"2994","VLF132",1957,30.8066327246937,29.9916694281956,32.6492673320725,35.6521962309263,38.0839748980258,35.0901481751221
"2995","VLF133",1957,61.341853224585,61.816828106448,67.6228377523321,75.4670508369138,79.7974236628806,74.0464699610766
"2996","VLF134",1957,197.386996774864,210.911446693404,232.633521251072,269.380823812568,279.958520090562,262.918182539438
"2997","VLF135",1957,47.8182831185084,47.5986803157087,51.9790119712015,57.5604915244067,61.0846546167385,56.5396362301046
"2998","VLF136",1957,116.046995790759,120.755239467729,132.695393350313,151.11175602222,158.27779019894,147.839140091782
"2999","VLF137",1957,46.5225878111441,46.2405105159977,50.485289705212,55.8539643736436,59.2997039516108,54.8707488198101
"3000","VLF138",1957,38.229172326054,37.6240975765365,41.0207628700243,45.1013399205252,48.0234798791608,44.3468800231599
"3001","VLF139",1957,104.667798190401,108.36993624011,119.001484326947,135.091157703551,141.706142603291,132.225008054514
"3002","VLF140",1957,195.455431898196,208.752799662529,230.237892838671,266.531137480761,277.033682469321,260.147397503445
"3003","VLF141",1957,NA,NA,NA,NA,NA,NA
"3004","VLF142",1957,120.769170731243,125.904201294982,138.389819857442,157.781183041197,165.173006320958,154.338314465297
"3005","VLF143",1957,246.494642241724,266.335971211806,294.228325986247,343.107700845271,355.409367541393,334.539871658887
"3006","VLF145",1957,318.823250274002,348.961617216985,386.209209609163,454.048434279564,468.539649778858,442.195313226138
"3007","VLF146",1957,77.9754230911697,79.5283666128765,87.1452753836465,97.9928312975314,103.249343060047,96.0442113567523
"3008","VLF147",1957,42.5171017323424,42.0676284957106,45.8999054114976,50.635553267257,53.8315849285976,49.7646118964984
"3009","VLF149",1957,52.1396344652198,52.1164123918262,56.9457858403807,63.2254266505231,67.014537814204,62.0809415010543
"3010","VLF150",1957,331.727256214697,363.795190289684,402.736852962712,474.061457072393,488.910123443021,461.604772803092
"3011","VLF001",1958,NA,NA,NA,NA,NA,NA
"3012","VLF004",1958,101.14683985795,104.518437607686,114.74005832931,130.090109813569,136.540611121722,127.353011628132
"3013","VLF005",1958,73.5023652358236,74.746722516862,81.8718285915506,91.8931055949303,96.9061459930529,90.0895698745723
"3014","VLF007",1958,153.259701199242,161.710431856228,178.048797997473,204.543902384031,213.366884800632,199.863484837289
"3015","VLF008",1958,71.8947957592368,73.031859385222,79.981148256069,89.7090752228588,94.6335313249158,87.9570835876618
"3016","VLF009",1958,133.423979092223,139.795712577713,153.767511633019,175.868297570026,183.835399789814,171.953034931531
"3017","VLF010",1958,71.9663941816077,73.1181062425816,80.0777715485685,89.8286116556693,94.7540575320467,88.0726926077012
"3018","VLF011",1958,156.44186756022,165.222334334826,181.939351407111,209.135363782111,218.096929140063,204.332877805849
"3019","VLF012",1958,105.940366702908,109.722471244015,120.491857592179,136.808269289965,143.495137804321,133.902244454451
"3020","VLF015",1958,NA,NA,NA,NA,NA,NA
"3021","VLF016",1958,119.158334857327,124.143206018032,136.441555918515,155.495591262813,162.811851276036,152.11159034393
"3022","VLF017",1958,54.3995596112698,54.4947988380088,59.5630239291718,66.2230868626036,70.1462536681312,65.0114261889904
"3023","VLF018",1958,184.274988983573,196.231091926053,216.33729824847,249.973329758642,260.05006827251,244.05118205213
"3024","VLF019",1958,61.5341227268483,62.0214118386545,67.8483155262456,75.7270929256531,80.068217908349,74.3004337289515
"3025","VLF020",1958,55.2940384687402,55.4919342771581,60.6689479601961,67.5340504714069,71.4941833844283,66.2868190495113
"3026","VLF021",1958,29.8175356638713,28.9834417683839,31.5447714456504,34.4123694571482,36.7764390561729,33.8746100056555
"3027","VLF022",1958,124.562753731858,130.076129403865,143.009266077975,163.22075976767,170.782591059438,159.634956149199
"3028","VLF023",1958,51.9807636016072,51.9496683922659,56.7623668553696,63.015707610988,66.7952639472089,61.8758717627359
"3029","VLF025",1958,231.149539596464,248.986293132313,274.942346137956,319.997350713113,331.770928622149,312.092980090306
"3030","VLF051",1958,122.318914018004,127.601380459921,140.267945316738,159.986927927602,167.450496407207,156.486908630597
"3031","VLF052",1958,139.537841869671,146.536090385486,161.233549647285,184.67371667348,192.909318381509,180.525139542471
"3032","VLF053",1958,NA,NA,NA,NA,NA,NA
"3033","VLF054",1958,8.45980690049743,7.72119174805088,8.32924625696228,8.73281076324391,9.50777890299721,8.64528939878948
"3034","VLF055",1958,9.92665353489704,9.1457060833006,9.87915519129889,10.4203006154884,11.3130494990158,10.3069634404696
"3035","VLF057",1958,196.066608432095,209.426768608575,230.98442844152,267.411578419848,277.940993460686,261.004518716896
"3036","VLF058",1958,78.2181334550667,79.7920657971442,87.4367580008616,98.3334105746109,103.601848088556,96.3762110547493
"3037","VLF059",1958,105.674744141408,109.44805927196,120.190740661008,136.467955474388,143.137326000406,133.568897517661
"3038","VLF061",1958,270.325951832289,293.430402337184,324.370185235428,379.35313415547,392.422411122886,369.727161329918
"3039","VLF062",1958,NA,NA,NA,NA,NA,NA
"3040","VLF063",1958,11.6074430701503,10.7654357822618,11.6395573785251,12.3277529687589,13.3582367758934,12.1865267643944
"3041","VLF064",1958,156.220626813056,164.979184228285,181.670144716022,208.818504249482,217.770096884176,204.024324052146
"3042","VLF065",1958,72.6550739113839,73.8401326191556,80.871862792151,90.7357817575298,95.7029565687643,88.9598677718685
"3043","VLF066",1958,NA,NA,NA,NA,NA,NA
"3044","VLF067",1958,103.79265138475,107.409758619014,117.938665753324,133.841540578137,140.416552600629,131.007961620254
"3045","VLF068",1958,30.8799722861435,30.0668267717458,32.7316627212337,35.7449981214984,38.1816912916849,35.1810884050672
"3046","VLF069",1958,89.80636607613,92.2468582859042,101.18302629969,114.287828074504,120.166629516844,111.943552547313
"3047","VLF070",1958,30.7872000611969,29.9718032425798,32.6274953488055,35.6277117542242,38.0581754271241,35.0661496496519
"3048","VLF072",1958,158.662332297851,167.685795038104,184.670446516697,212.369204788919,221.423198669448,207.479247909912
"3049","VLF073",1958,19.5373448750033,18.591409000374,20.1738137374018,21.7147347253819,23.3525692401377,21.416422941095
"3050","VLF074",1958,143.886850715435,151.334313232502,166.548898583321,190.945554981858,199.370984465482,186.630385861053
"3051","VLF075",1958,122.461366446411,127.808667510126,140.505334755022,160.307751708699,167.761441161129,156.79356382675
"3052","VLF101",1958,133.05939586805,139.483527563225,153.435694623736,175.550516857424,183.472470470291,171.633444108786
"3053","VLF102",1958,228.635764250168,246.102903209955,271.730695315556,316.114218661236,327.815640029447,308.326135630729
"3054","VLF104",1958,161.874493174688,171.346687793482,188.744277374448,217.273558323067,226.428900481677,212.239721041533
"3055","VLF105",1958,180.262125539678,191.738015401693,211.349634407671,244.0332484953,253.956740182866,238.276553999371
"3056","VLF106",1958,244.636156256611,264.236355711916,291.894645970625,340.31267276065,352.549790417004,331.824886120018
"3057","VLF107",1958,111.724708327008,116.04619642111,127.488088789722,145.015971114342,151.974133963867,141.898532458874
"3058","VLF108",1958,201.94017283103,216.096381135505,238.402843794149,276.324629396851,287.046471713681,269.658437673547
"3059","VLF109",1958,221.75260563909,238.330566931315,263.092500226379,305.771503238723,317.232553485744,298.279171426489
"3060","VLF112",1958,117.736577456488,122.616400153256,134.756672513169,153.541466307839,160.782248149168,150.204662542828
"3061","VLF113",1958,123.200598357315,128.575941712608,141.347814968791,161.262548698263,168.76404114239,157.728449628008
"3062","VLF114",1958,NA,NA,NA,NA,NA,NA
"3063","VLF115",1958,NA,NA,NA,NA,NA,NA
"3064","VLF116",1958,50.1915134885573,50.0735295867028,54.698883570888,60.6577560857117,64.3291937281527,59.569996930612
"3065","VLF117",1958,17.3178949585727,16.3801493357216,17.7592089246335,19.0430344648985,20.5159008092962,18.7916602057125
"3066","VLF118",1958,87.9901329661685,90.316688839703,99.0561273897223,111.83703592123,117.613435674516,109.549736797697
"3067","VLF119",1958,71.2742907720173,72.3679250140576,79.2488306070135,88.8615178907306,93.75238430752,87.1297546799708
"3068","VLF120",1958,76.955083337957,78.4364633620582,85.9408852062666,96.5987868738404,101.800113881528,94.6834563623593
"3069","VLF121",1958,149.914134513619,158.00737030392,173.944773095143,199.69149343,208.372373909562,195.14134126496
"3070","VLF122",1958,86.3826201067403,88.5769821377829,97.1341537538341,109.59659003208,115.29201345604,107.365007958313
"3071","VLF123",1958,342.804894916411,376.575628300464,416.984175367438,491.352814572094,506.491471447466,478.369158852081
"3072","VLF124",1958,NA,NA,NA,NA,NA,NA
"3073","VLF125",1958,NA,NA,NA,NA,NA,NA
"3074","VLF126",1958,52.8313792936556,52.8427337012975,57.7447877177422,64.1392303089389,67.969859642153,62.9744540519609
"3075","VLF127",1958,303.327594941792,331.158378974185,366.374245730004,430.038735341859,444.097256711445,418.908587818463
"3076","VLF128",1958,164.905398084921,174.621469597401,192.361094767239,221.483354529351,230.794093674118,216.34578789652
"3077","VLF129",1958,143.644127411792,151.063821555123,166.248833162574,190.589267497258,199.004987118241,186.283872104784
"3078","VLF130",1958,175.768426976945,186.720712924715,205.782249442451,237.414500514707,247.161594808348,231.840529432289
"3079","VLF131",1958,88.4530843834768,90.7864011918187,99.5701984420121,112.411083577198,118.220439359481,110.113016131017
"3080","VLF132",1958,33.0762812142351,32.3161742115882,35.1974192503776,38.5211013662181,41.1053384591243,37.9016519311126
"3081","VLF133",1958,63.7541260087247,64.3718764532529,70.4370217906047,78.7033363980988,83.1720454610451,77.2084040967937
"3082","VLF134",1958,205.343184693122,219.847032836836,242.556996610311,281.222060484968,292.094276773744,274.426419319635
"3083","VLF135",1958,50.6127734144799,50.5212463736432,55.192237520346,61.2262620327495,64.921442942333,60.125283099838
"3084","VLF136",1958,119.233979850131,124.239010959657,136.549595249778,155.633075351688,162.948686113188,152.244036315606
"3085","VLF137",1958,48.5097181786344,48.3160097016284,52.76678424945,58.4546325490663,62.0227534433972,57.4148744854506
"3086","VLF138",1958,39.6129460748486,39.0555342215988,42.5921323128463,46.8816784072016,49.8929119788466,46.0900271065122
"3087","VLF139",1958,108.472086144562,112.507007802012,123.57511524447,140.438984776074,147.239315288904,137.437555629627
"3088","VLF140",1958,203.306386928005,217.562216847523,240.020003413617,278.197047134686,288.992936367083,271.486160338418
"3089","VLF141",1958,NA,NA,NA,NA,NA,NA
"3090","VLF142",1958,126.603556440126,132.29903630781,145.467287725089,166.097663514824,173.757854993124,162.438699040876
"3091","VLF143",1958,255.766948039789,276.865498890734,305.940212295056,357.180743306836,369.785441362852,348.20351742778
"3092","VLF145",1958,330.774019700181,362.710879101303,401.530512596863,472.610505580197,487.42859163908,460.196221191856
"3093","VLF146",1958,84.1849625106367,86.191843546631,94.4980874859167,106.518352133659,112.105116176399,104.364067156344
"3094","VLF147",1958,44.9695493924136,44.6181689909879,48.7018929832379,53.8208945822141,57.1710511671306,52.8819062377972
"3095","VLF149",1958,53.8340643272823,53.8963820449579,58.9040022237453,65.4656728661733,69.3562402529082,64.2713490253565
"3096","VLF150",1958,341.375095909748,374.913598663534,415.129429067748,489.091178224731,504.196955944699,476.177919520702
"3097","VLF001",1959,56.7902644018363,57.0648993467789,62.3996311099972,69.5150688338769,73.564381465518,68.2236105922136
"3098","VLF004",1959,103.487016688494,107.059280436366,117.548385586383,133.370477985298,139.93628974887,130.550865739244
