"","tree","year","dbh"
"7647","VUF003",2001,29.1855
"7648","VUF004",2001,17.6335
"7649","VUF005",2001,24.777
"7650","VUF006",2001,16.0685
"7651","VUF007",2001,15.5765
"7652","VUF008",2001,10.771
"7653","VUF009",2001,13.2515
"7654","VUF010",2001,26.033
"7655","VUF011",2001,28.3325
"7656","VUF012",2001,12.2545
"7657","VUF013",2001,26.2715
"7658","VUF015",2001,22.123
"7659","VUF016",2001,13.52
"7660","VUF017",2001,52.555
"7661","VUF018",2001,17.286
"7662","VUF019",2001,8.7385
"7663","VUF020",2001,14.5175
"7664","VUF021",2001,28.468
"7665","VUF022",2001,11.619
"7666","VUF023",2001,32.4185
"7667","VUF024",2001,34.3365
"7668","VUF025",2001,24.516
"7669","VUF026",2001,16.8865
"7670","VUF027",2001,23.994
"7671","VUF028",2001,10.955
"7672","VUF029",2001,19.182
"7673","VUF030",2001,21.0785
"7674","VUF031",2001,12.7815
"7675","VUF032",2001,24.362
"7676","VUF034",2001,17.0015
"7677","VUF036",2001,13.1095
"7678","VUF037",2001,15.704
"7679","VUF038",2001,34.093
"7680","VUF039",2001,43.697
"7681","VUF040",2001,45.817
"7682","VUF041",2001,26.425
"7683","VUF042",2001,39.583
"7684","VUF044",2001,20.6285
"7685","VUF045",2001,24.163
"7686","VUF047",2001,6.8935
"7687","VUF048",2001,18.8265
"7688","VUF049",2001,27.531
"7689","VUF050",2001,12.0595
"7690","VUF101",2001,33.357
"7691","VUF102",2001,18.45
"7692","VUF104",2001,14.992
"7693","VUF105",2001,12.869
"7694","VUF106",2001,13.1565
"7695","VUF107",2001,22.724
"7696","VUF108",2001,22.299
"7697","VUF109",2001,34.4925
"7698","VUF110",2001,25.6175
"7699","VUF111",2001,24.986
"7700","VUF112",2001,21.16
"7701","VUF114",2001,13.843
"7702","VUF115",2001,15.573
"7703","VUF116",2001,15.747
"7704","VUF117",2001,17.9
"7705","VUF118",2001,18.996
"7706","VUF119",2001,16.6286666666667
"7707","VUF120",2001,14.192
"7708","VUF122",2001,10.6215
"7709","VUF125",2001,7.29
"7710","VUF128",2001,33.363
"7711","VUF129",2001,20.7095
"7712","VUF130",2001,15.2225
"7713","VUF131",2001,14.9215
"7714","VUF132",2001,14.921
"7715","VUF133",2001,25.162
"7716","VUF135",2001,8.985
"7717","VUF136",2001,9.99
"7718","VUF137",2001,34.808
"7719","VUF139",2001,33.321
"7720","VUF140",2001,31.1175
"7721","VUF142",2001,6.6895
"7722","VUF143",2001,15.6575
"7723","VUF144",2001,36.1425
"7724","VUF145",2001,14.803
"7725","VUF146",2001,12.2705
"7726","VUF147",2001,23.091
"7727","VUF148",2001,22.83
"7728","VUF149",2001,31.702
"7729","VUF150",2001,15.356
"7730","VUF151",2001,22.2435
"7731","VUF208",2001,10.771
"7732","VUF209",2001,13.2515
"7733","VUF219",2001,8.7385
"7734","VUF222",2001,11.619
"7735","VUF229",2001,19.94575
"7736","VUF235",2001,8.985
"7737","VUF242",2001,6.6895
"7738","VUF308",2001,10.771
"7739","VUF322",2001,10.954
"7740","VUF335",2001,8.985
"7741","VUF435",2001,8.985
"7742","VUF508",2001,22.299
"7743","VUF001",2002,36.684
"7744","VUF002",2002,34.2185
"7745","VUF003",2002,29.188
"7746","VUF004",2002,17.655
"7747","VUF005",2002,24.8025
"7748","VUF006",2002,16.075
"7749","VUF007",2002,15.5865
"7750","VUF008",2002,10.776
"7751","VUF009",2002,13.2595
"7752","VUF010",2002,26.0865
"7753","VUF011",2002,28.3545
"7754","VUF012",2002,12.2565
"7755","VUF013",2002,26.3215
"7756","VUF015",2002,22.15
"7757","VUF016",2002,13.524
"7758","VUF017",2002,52.615
"7759","VUF018",2002,17.292
"7760","VUF019",2002,8.7405
"7761","VUF020",2002,14.525
"7762","VUF021",2002,28.4865
"7763","VUF022",2002,11.628
"7764","VUF023",2002,32.47
"7765","VUF024",2002,34.3635
"7766","VUF025",2002,24.56
"7767","VUF026",2002,16.9005
"7768","VUF027",2002,24.055
"7769","VUF028",2002,10.9685
"7770","VUF029",2002,19.2355
"7771","VUF030",2002,21.1065
"7772","VUF031",2002,12.798
"7773","VUF032",2002,24.3885
"7774","VUF034",2002,17.017
"7775","VUF036",2002,13.115
"7776","VUF037",2002,15.716
"7777","VUF038",2002,34.1295
"7778","VUF039",2002,43.7465
"7779","VUF040",2002,45.873
"7780","VUF041",2002,26.4595
"7781","VUF042",2002,39.627
"7782","VUF044",2002,20.6515
"7783","VUF045",2002,24.19
"7784","VUF047",2002,6.9085
"7785","VUF048",2002,18.8395
"7786","VUF049",2002,27.554
"7787","VUF050",2002,12.073
"7788","VUF101",2002,33.4075
"7789","VUF102",2002,18.466
"7790","VUF104",2002,15.0165
"7791","VUF105",2002,12.88
"7792","VUF106",2002,13.163
"7793","VUF107",2002,22.7425
"7794","VUF108",2002,22.3205
"7795","VUF109",2002,34.537
"7796","VUF110",2002,25.6505
"7797","VUF111",2002,25.039
"7798","VUF112",2002,21.2165
"7799","VUF114",2002,13.856
"7800","VUF115",2002,15.583
"7801","VUF116",2002,15.775
"7802","VUF117",2002,17.932
"7803","VUF118",2002,19.01
"7804","VUF119",2002,16.6496666666667
"7805","VUF120",2002,14.202
"7806","VUF122",2002,10.6235
"7807","VUF125",2002,7.291
"7808","VUF128",2002,33.3935
"7809","VUF129",2002,20.7285
"7810","VUF130",2002,15.2565
"7811","VUF131",2002,14.942
"7812","VUF132",2002,14.9695
"7813","VUF133",2002,25.188
"7814","VUF135",2002,8.991
"7815","VUF136",2002,9.991
"7816","VUF137",2002,34.8555
"7817","VUF139",2002,33.367
"7818","VUF140",2002,31.1845
"7819","VUF142",2002,6.699
"7820","VUF143",2002,15.674
"7821","VUF144",2002,36.1685
"7822","VUF145",2002,14.815
"7823","VUF146",2002,12.277
"7824","VUF147",2002,23.129
"7825","VUF148",2002,22.848
"7826","VUF149",2002,31.73
"7827","VUF150",2002,15.391
"7828","VUF151",2002,22.27
"7829","VUF208",2002,10.776
"7830","VUF209",2002,13.2595
"7831","VUF219",2002,8.7405
"7832","VUF222",2002,11.628
"7833","VUF229",2002,19.982
"7834","VUF235",2002,8.991
"7835","VUF242",2002,6.699
"7836","VUF308",2002,10.776
"7837","VUF322",2002,10.9583333333333
"7838","VUF335",2002,8.991
"7839","VUF435",2002,8.991
"7840","VUF508",2002,22.3205
"7841","VUF001",2003,36.7295
"7842","VUF002",2003,34.252
"7843","VUF003",2003,29.214
"7844","VUF004",2003,17.7075
"7845","VUF005",2003,24.8565
"7846","VUF006",2003,16.0825
"7847","VUF007",2003,15.6085
"7848","VUF008",2003,10.789
"7849","VUF009",2003,13.2925
"7850","VUF010",2003,26.148
"7851","VUF011",2003,28.4015
"7852","VUF012",2003,12.2765
"7853","VUF013",2003,26.4035
"7854","VUF015",2003,22.2065
"7855","VUF016",2003,13.5435
"7856","VUF017",2003,52.699
"7857","VUF018",2003,17.315
"7858","VUF019",2003,8.755
"7859","VUF020",2003,14.55
"7860","VUF021",2003,28.5355
"7861","VUF022",2003,11.645
"7862","VUF023",2003,32.5415
"7863","VUF024",2003,34.393
"7864","VUF025",2003,24.634
"7865","VUF026",2003,16.926
"7866","VUF027",2003,24.161
"7867","VUF028",2003,10.992
"7868","VUF029",2003,19.3005
"7869","VUF030",2003,21.162
"7870","VUF031",2003,12.8335
"7871","VUF032",2003,24.439
"7872","VUF034",2003,17.0545
"7873","VUF036",2003,13.1255
"7874","VUF037",2003,15.7635
"7875","VUF038",2003,34.1955
"7876","VUF039",2003,43.8215
"7877","VUF040",2003,45.946
"7878","VUF041",2003,26.526
"7879","VUF042",2003,39.684
"7880","VUF044",2003,20.683
"7881","VUF045",2003,24.2285
"7882","VUF047",2003,6.9345
"7883","VUF048",2003,18.8565
"7884","VUF049",2003,27.5925
"7885","VUF050",2003,12.0955
"7886","VUF101",2003,33.475
"7887","VUF102",2003,18.488
"7888","VUF104",2003,15.0505
"7889","VUF105",2003,12.9025
"7890","VUF106",2003,13.1725
"7891","VUF107",2003,22.8005
"7892","VUF108",2003,22.3565
"7893","VUF109",2003,34.5965
"7894","VUF110",2003,25.705
"7895","VUF111",2003,25.1185
"7896","VUF112",2003,21.288
"7897","VUF114",2003,13.8835
"7898","VUF115",2003,15.6105
"7899","VUF116",2003,15.83
"7900","VUF117",2003,17.97
"7901","VUF118",2003,19.066
"7902","VUF119",2003,16.698
"7903","VUF120",2003,14.228
"7904","VUF122",2003,10.65
"7905","VUF125",2003,7.292
"7906","VUF128",2003,33.4465
"7907","VUF129",2003,20.778
"7908","VUF130",2003,15.295
"7909","VUF131",2003,14.97
"7910","VUF132",2003,15.0155
"7911","VUF133",2003,25.2315
"7912","VUF135",2003,9.016
"7913","VUF136",2003,9.992
"7914","VUF137",2003,34.9185
"7915","VUF139",2003,33.426
"7916","VUF140",2003,31.281
"7917","VUF142",2003,6.7295
"7918","VUF143",2003,15.7
"7919","VUF144",2003,36.205
"7920","VUF145",2003,14.837
"7921","VUF146",2003,12.2925
"7922","VUF147",2003,23.202
"7923","VUF148",2003,22.8855
"7924","VUF149",2003,31.775
"7925","VUF150",2003,15.444
"7926","VUF151",2003,22.321
"7927","VUF208",2003,10.789
"7928","VUF209",2003,13.2925
"7929","VUF219",2003,8.755
"7930","VUF222",2003,11.645
"7931","VUF229",2003,20.03925
"7932","VUF235",2003,9.016
"7933","VUF242",2003,6.7295
"7934","VUF308",2003,10.789
"7935","VUF322",2003,10.9816666666667
"7936","VUF335",2003,9.016
"7937","VUF435",2003,9.016
"7938","VUF508",2003,22.3565
"7939","VUF001",2004,36.7835
"7940","VUF002",2004,34.293
"7941","VUF003",2004,29.2535
"7942","VUF004",2004,17.755
"7943","VUF005",2004,24.895
"7944","VUF006",2004,16.093
"7945","VUF007",2004,15.628
"7946","VUF008",2004,10.793
"7947","VUF009",2004,13.3295
"7948","VUF010",2004,26.243
"7949","VUF011",2004,28.454
"7950","VUF012",2004,12.29
"7951","VUF013",2004,26.521
"7952","VUF015",2004,22.2575
"7953","VUF016",2004,13.5725
"7954","VUF017",2004,52.8045
"7955","VUF018",2004,17.3515
"7956","VUF019",2004,8.779
"7957","VUF020",2004,14.5725
"7958","VUF021",2004,28.621
"7959","VUF022",2004,11.67
"7960","VUF023",2004,32.6215
"7961","VUF024",2004,34.428
"7962","VUF025",2004,24.7125
"7963","VUF026",2004,16.9515
"7964","VUF027",2004,24.359
"7965","VUF028",2004,11.028
"7966","VUF029",2004,19.383
"7967","VUF030",2004,21.2405
"7968","VUF031",2004,12.8705
"7969","VUF032",2004,24.52
"7970","VUF034",2004,17.104
"7971","VUF036",2004,13.1445
"7972","VUF037",2004,15.817
"7973","VUF038",2004,34.2805
"7974","VUF039",2004,43.967
"7975","VUF040",2004,46.059
"7976","VUF041",2004,26.6275
"7977","VUF042",2004,39.7665
"7978","VUF044",2004,20.728
"7979","VUF045",2004,24.3045
"7980","VUF047",2004,6.964
"7981","VUF048",2004,18.8855
"7982","VUF049",2004,27.635
"7983","VUF050",2004,12.128
"7984","VUF101",2004,33.5545
"7985","VUF102",2004,18.523
"7986","VUF104",2004,15.09
"7987","VUF105",2004,12.9365
"7988","VUF106",2004,13.1795
"7989","VUF107",2004,22.8705
"7990","VUF108",2004,22.4015
"7991","VUF109",2004,34.6955
"7992","VUF110",2004,25.788
"7993","VUF111",2004,25.2125
"7994","VUF112",2004,21.377
"7995","VUF114",2004,13.9105
"7996","VUF115",2004,15.648
"7997","VUF116",2004,15.89
"7998","VUF117",2004,18.023
"7999","VUF118",2004,19.124
"8000","VUF119",2004,16.7596666666667
"8001","VUF120",2004,14.249
"8002","VUF122",2004,10.669
"8003","VUF125",2004,7.293
"8004","VUF128",2004,33.532
"8005","VUF129",2004,20.8455
"8006","VUF130",2004,15.3665
"8007","VUF131",2004,15.003
"8008","VUF132",2004,15.0655
"8009","VUF133",2004,25.2815
"8010","VUF135",2004,9.05
"8011","VUF136",2004,9.993
"8012","VUF137",2004,35.009
"8013","VUF139",2004,33.5
"8014","VUF140",2004,31.3875
"8015","VUF142",2004,6.7705
"8016","VUF143",2004,15.7395
"8017","VUF144",2004,36.2805
"8018","VUF145",2004,14.868
"8019","VUF146",2004,12.3175
"8020","VUF147",2004,23.301
"8021","VUF148",2004,22.9385
"8022","VUF149",2004,31.84
"8023","VUF150",2004,15.525
"8024","VUF151",2004,22.408
"8025","VUF208",2004,10.793
"8026","VUF209",2004,13.3295
"8027","VUF219",2004,8.779
"8028","VUF222",2004,11.67
"8029","VUF229",2004,20.11425
"8030","VUF235",2004,9.05
"8031","VUF242",2004,6.7705
"8032","VUF308",2004,10.793
"8033","VUF322",2004,11.0026666666667
"8034","VUF335",2004,9.05
"8035","VUF435",2004,9.05
"8036","VUF508",2004,22.4015
"8037","VUF001",2005,36.8835
"8038","VUF002",2005,34.336
"8039","VUF003",2005,29.2775
"8040","VUF004",2005,17.782
"8041","VUF005",2005,24.958
"8042","VUF006",2005,16.094
"8043","VUF007",2005,15.6635
"8044","VUF008",2005,10.794
"8045","VUF009",2005,13.3795
"8046","VUF010",2005,26.379
"8047","VUF011",2005,28.533
"8048","VUF012",2005,12.294
"8049","VUF013",2005,26.695
"8050","VUF015",2005,22.321
"8051","VUF016",2005,13.594
"8052","VUF017",2005,52.9415
"8053","VUF018",2005,17.394
"8054","VUF019",2005,8.794
"8055","VUF020",2005,14.594
"8056","VUF021",2005,28.7665
"8057","VUF022",2005,11.694
"8058","VUF023",2005,32.7275
"8059","VUF024",2005,34.4765
"8060","VUF025",2005,24.8325
"8061","VUF026",2005,16.9885
"8062","VUF027",2005,24.542
"8063","VUF028",2005,11.074
"8064","VUF029",2005,19.4935
"8065","VUF030",2005,21.3555
"8066","VUF031",2005,12.939
"8067","VUF032",2005,24.637
"8068","VUF034",2005,17.1735
"8069","VUF036",2005,13.174
"8070","VUF037",2005,15.92
"8071","VUF038",2005,34.375
"8072","VUF039",2005,44.124
"8073","VUF040",2005,46.174
"8074","VUF041",2005,26.7425
"8075","VUF042",2005,39.9035
"8076","VUF044",2005,20.788
"8077","VUF045",2005,24.4485
"8078","VUF047",2005,6.9905
"8079","VUF048",2005,18.9455
"8080","VUF049",2005,27.705
"8081","VUF050",2005,12.172
"8082","VUF101",2005,33.6525
"8083","VUF102",2005,18.571
"8084","VUF104",2005,15.142
"8085","VUF105",2005,12.974
"8086","VUF106",2005,13.191
"8087","VUF107",2005,22.93
"8088","VUF108",2005,22.448
"8089","VUF109",2005,34.802
"8090","VUF110",2005,25.8815
"8091","VUF111",2005,25.3415
"8092","VUF112",2005,21.5175
"8093","VUF114",2005,13.946
"8094","VUF115",2005,15.6825
"8095","VUF116",2005,15.9505
"8096","VUF117",2005,18.084
"8097","VUF118",2005,19.181
"8098","VUF119",2005,16.8186666666667
"8099","VUF120",2005,14.268
"8100","VUF122",2005,10.6865
"8101","VUF125",2005,7.294
"8102","VUF128",2005,33.6295
"8103","VUF129",2005,20.935
"8104","VUF130",2005,15.4395
"8105","VUF131",2005,15.0465
"8106","VUF132",2005,15.127
"8107","VUF133",2005,25.3575
"8108","VUF135",2005,9.084
"8109","VUF136",2005,9.994
"8110","VUF137",2005,35.132
"8111","VUF139",2005,33.547
"8112","VUF140",2005,31.4935
"8113","VUF142",2005,6.794
"8114","VUF143",2005,15.7745
"8115","VUF144",2005,36.381
"8116","VUF145",2005,14.894
"8117","VUF146",2005,12.35
"8118","VUF147",2005,23.42
"8119","VUF148",2005,23.02
"8120","VUF149",2005,31.949
"8121","VUF150",2005,15.608
"8122","VUF151",2005,22.507
"8123","VUF208",2005,10.794
"8124","VUF209",2005,13.3795
"8125","VUF219",2005,8.794
"8126","VUF222",2005,11.694
"8127","VUF229",2005,20.21425
"8128","VUF235",2005,9.084
"8129","VUF242",2005,6.794
"8130","VUF308",2005,10.794
"8131","VUF322",2005,11.0223333333333
"8132","VUF335",2005,9.084
"8133","VUF435",2005,9.084
"8134","VUF508",2005,22.448
"8135","VUF001",2006,36.916
"8136","VUF002",2006,34.375
"8137","VUF003",2006,29.295
"8138","VUF004",2006,17.795
"8139","VUF005",2006,24.967
"8140","VUF006",2006,16.095
"8141","VUF007",2006,15.6775
"8142","VUF008",2006,10.795
"8143","VUF009",2006,13.382
"8144","VUF010",2006,26.4375
"8145","VUF011",2006,28.562
"8146","VUF012",2006,12.295
"8147","VUF013",2006,26.7385
"8148","VUF015",2006,22.325
"8149","VUF016",2006,13.595
"8150","VUF017",2006,53.012
"8151","VUF018",2006,17.395
"8152","VUF019",2006,8.795
"8153","VUF020",2006,14.595
"8154","VUF021",2006,28.792
"8155","VUF022",2006,11.695
"8156","VUF023",2006,32.7635
"8157","VUF024",2006,34.5035
"8158","VUF025",2006,24.8815
"8159","VUF026",2006,16.991
"8160","VUF027",2006,24.697
"8161","VUF028",2006,11.0815
"8162","VUF029",2006,19.542
"8163","VUF030",2006,21.407
"8164","VUF031",2006,12.95
"8165","VUF032",2006,24.6685
"8166","VUF034",2006,17.19
"8167","VUF036",2006,13.195
"8168","VUF037",2006,15.9325
"8169","VUF038",2006,34.424
"8170","VUF039",2006,44.1755
"8171","VUF040",2006,46.217
"8172","VUF041",2006,26.78
"8173","VUF042",2006,39.95
"8174","VUF044",2006,20.8075
"8175","VUF045",2006,24.5315
"8176","VUF047",2006,6.992
"8177","VUF048",2006,18.9545
"8178","VUF049",2006,27.724
"8179","VUF050",2006,12.176
"8180","VUF101",2006,33.682
"8181","VUF102",2006,18.5825
"8182","VUF104",2006,15.1515
"8183","VUF105",2006,12.981
"8184","VUF106",2006,13.195
"8185","VUF107",2006,22.9435
"8186","VUF108",2006,22.456
"8187","VUF109",2006,34.827
"8188","VUF110",2006,25.9315
"8189","VUF111",2006,25.394
"8190","VUF112",2006,21.5895
"8191","VUF114",2006,13.961
"8192","VUF115",2006,15.695
"8193","VUF116",2006,15.965
"8194","VUF117",2006,18.109
"8195","VUF118",2006,19.188
"8196","VUF119",2006,16.8326666666667
"8197","VUF120",2006,14.273
"8198","VUF122",2006,10.691
"8199","VUF125",2006,7.295
"8200","VUF128",2006,33.662
"8201","VUF129",2006,20.9505
"8202","VUF130",2006,15.458
"8203","VUF131",2006,15.058
"8204","VUF132",2006,15.149
"8205","VUF133",2006,25.367
"8206","VUF135",2006,9.095
"8207","VUF136",2006,9.995
"8208","VUF137",2006,35.203
"8209","VUF139",2006,33.567
"8210","VUF140",2006,31.5425
"8211","VUF142",2006,6.795
"8212","VUF143",2006,15.778
"8213","VUF144",2006,36.4225
"8214","VUF145",2006,14.895
"8215","VUF146",2006,12.352
"8216","VUF147",2006,23.461
"8217","VUF148",2006,23.0365
"8218","VUF149",2006,31.965
"8219","VUF150",2006,15.63
"8220","VUF151",2006,22.534
"8221","VUF208",2006,10.795
"8222","VUF209",2006,13.382
"8223","VUF219",2006,8.795
"8224","VUF222",2006,11.695
"8225","VUF229",2006,20.24625
"8226","VUF235",2006,9.095
"8227","VUF242",2006,6.795
"8228","VUF308",2006,10.795
"8229","VUF322",2006,11.0256666666667
"8230","VUF335",2006,9.095
"8231","VUF435",2006,9.095
"8232","VUF508",2006,22.456
"8233","VUF001",2007,36.977
"8234","VUF002",2007,34.42
"8235","VUF003",2007,29.296
"8236","VUF004",2007,17.796
"8237","VUF005",2007,24.984
"8238","VUF006",2007,16.096
"8239","VUF007",2007,15.694
"8240","VUF008",2007,10.796
"8241","VUF009",2007,13.396
"8242","VUF010",2007,26.514
"8243","VUF011",2007,28.6205
"8244","VUF012",2007,12.296
"8245","VUF013",2007,26.859
"8246","VUF015",2007,22.38
"8247","VUF016",2007,13.596
"8248","VUF017",2007,53.105
"8249","VUF018",2007,17.396
"8250","VUF019",2007,8.796
"8251","VUF020",2007,14.596
"8252","VUF021",2007,28.8615
"8253","VUF022",2007,11.696
"8254","VUF023",2007,32.826
"8255","VUF024",2007,34.5455
"8256","VUF025",2007,24.9395
"8257","VUF026",2007,16.993
"8258","VUF027",2007,24.908
"8259","VUF028",2007,11.096
"8260","VUF029",2007,19.621
"8261","VUF030",2007,21.477
"8262","VUF031",2007,12.9885
"8263","VUF032",2007,24.7765
"8264","VUF034",2007,17.2435
"8265","VUF036",2007,13.196
"8266","VUF037",2007,15.9765
"8267","VUF038",2007,34.466
"8268","VUF039",2007,44.2485
"8269","VUF040",2007,46.259
"8270","VUF041",2007,26.8765
"8271","VUF042",2007,40.045
"8272","VUF044",2007,20.8495
"8273","VUF045",2007,24.637
"8274","VUF047",2007,6.996
"8275","VUF048",2007,18.982
"8276","VUF049",2007,27.775
"8277","VUF050",2007,12.188
"8278","VUF101",2007,33.744
"8279","VUF102",2007,18.596
"8280","VUF104",2007,15.191
"8281","VUF105",2007,12.996
"8282","VUF106",2007,13.196
"8283","VUF107",2007,22.985
"8284","VUF108",2007,22.483
"8285","VUF109",2007,34.8775
"8286","VUF110",2007,26.0015
"8287","VUF111",2007,25.4945
"8288","VUF112",2007,21.7195
"8289","VUF114",2007,13.9895
"8290","VUF115",2007,15.696
"8291","VUF116",2007,15.996
"8292","VUF117",2007,18.142
"8293","VUF118",2007,19.25
"8294","VUF119",2007,16.872
"8295","VUF120",2007,14.296
"8296","VUF122",2007,10.696
"8297","VUF125",2007,7.296
"8298","VUF128",2007,33.713
"8299","VUF129",2007,21.0195
"8300","VUF130",2007,15.489
"8301","VUF131",2007,15.0835
"8302","VUF132",2007,15.181
"8303","VUF133",2007,25.449
"8304","VUF135",2007,9.096
"8305","VUF136",2007,9.996
"8306","VUF137",2007,35.282
"8307","VUF139",2007,33.584
"8308","VUF140",2007,31.605
"8309","VUF142",2007,6.796
"8310","VUF143",2007,15.796
"8311","VUF144",2007,36.473
"8312","VUF145",2007,14.896
"8313","VUF146",2007,12.375
"8314","VUF147",2007,23.52
"8315","VUF148",2007,23.0755
"8316","VUF149",2007,31.996
"8317","VUF150",2007,15.67
"8318","VUF151",2007,22.577
"8319","VUF208",2007,10.796
"8320","VUF209",2007,13.396
"8321","VUF219",2007,8.796
"8322","VUF222",2007,11.696
"8323","VUF229",2007,20.32025
"8324","VUF235",2007,9.096
"8325","VUF242",2007,6.796
"8326","VUF308",2007,10.796
"8327","VUF322",2007,11.0293333333333
"8328","VUF335",2007,9.096
"8329","VUF435",2007,9.096
"8330","VUF508",2007,22.483
"8331","VUF001",2008,37.02
"8332","VUF002",2008,34.55
"8333","VUF003",2008,29.297
"8334","VUF004",2008,17.797
"8335","VUF005",2008,24.991
"8336","VUF006",2008,16.097
"8337","VUF007",2008,15.697
"8338","VUF008",2008,10.797
"8339","VUF009",2008,13.397
"8340","VUF010",2008,26.615
"8341","VUF011",2008,28.6835
"8342","VUF012",2008,12.297
"8343","VUF013",2008,26.965
"8344","VUF015",2008,22.3895
"8345","VUF016",2008,13.597
"8346","VUF017",2008,53.2165
"8347","VUF018",2008,17.397
"8348","VUF019",2008,8.797
"8349","VUF020",2008,14.597
"8350","VUF021",2008,28.9205
"8351","VUF022",2008,11.697
"8352","VUF023",2008,32.871
"8353","VUF024",2008,34.595
"8354","VUF025",2008,25.0045
"8355","VUF026",2008,16.997
"8356","VUF027",2008,25.054
"8357","VUF028",2008,11.097
"8358","VUF029",2008,19.6625
"8359","VUF030",2008,21.529
"8360","VUF031",2008,12.9955
"8361","VUF032",2008,24.864
"8362","VUF034",2008,17.2815
"8363","VUF036",2008,13.197
"8364","VUF037",2008,15.991
"8365","VUF038",2008,34.4845
"8366","VUF039",2008,44.28
"8367","VUF040",2008,46.297
"8368","VUF041",2008,26.934
"8369","VUF042",2008,40.1095
"8370","VUF044",2008,20.8695
"8371","VUF045",2008,24.6835
"8372","VUF047",2008,6.997
"8373","VUF048",2008,18.9885
"8374","VUF049",2008,27.794
"8375","VUF050",2008,12.197
"8376","VUF101",2008,33.783
"8377","VUF102",2008,18.597
"8378","VUF104",2008,15.1935
"8379","VUF105",2008,12.997
"8380","VUF106",2008,13.197
"8381","VUF107",2008,22.9905
"8382","VUF108",2008,22.497
"8383","VUF109",2008,34.921
"8384","VUF110",2008,26.036
"8385","VUF111",2008,25.5975
"8386","VUF112",2008,21.8605
